image_path,class_name,crop,disease,temperature_c,humidity_pct,disease_percentage
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/4dc663c9-994d-4204-ae40-30d5eab53bc9___Matt.S_CG 0678.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.45588746,82.80974797,14.13879997
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/548506b9-119b-47a9-b5c6-7c13abb7887b___Keller.St_CG 1811.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.45947977,84.05169623,4.944722096
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/41efe5a6-94ca-4761-8543-fd42b09dc4a8___Matt.S_CG 6303.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.3575959,82.4418356,9.248384118
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/321f1ae4-f088-44c1-aaaa-19283d863fda___Matt.S_CG 1613.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.05545747,96.45652364,11.93467337
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.02850121,80.23765869,9.734623402
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/128693e3-7738-4185-802e-480a37afd497___Matt.S_CG 7673.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.96624164,85.80886304,10.32063449
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.51561945,81.92788892,9.919425824
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/8844989d-d8df-4271-8794-3e0ac27c7aca___JR_Sept.L.S 8348.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.68176459,96.64944043,16.4369634
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/23af22d9-856c-41ba-a63d-9643b1ef9156___Matt.S_CG 1091.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.60418935,97.98691962,12.45354551
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/ce0bad5b-8752-4d85-af7f-d4d6ad672865___JR_Sept.L.S 2529.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.98369419,92.43311147,7.151250082
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/1f01e6fc-e4a2-4f40-bd17-bb3852cef631___Keller.St_CG 1825.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.04876153,81.10935411,10.99982581
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/3931a2cf-5122-47f2-bff0-509460130890___Matt.S_CG 1139.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.15737473,84.7389058,7.571743929
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/9ad5aed4-e5f2-45f9-bbe4-cbbce80e344c___Keller.St_CG 1925.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.56789708,83.4487959,11.66829605
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/eb26346a-ab63-4741-aad4-c84c36d17d5e___JR_Sept.L.S 8440.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.48861038,96.72391035,11.14991763
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7a54f605-84c0-4344-8fbd-69bd6b34eebd___JR_Sept.L.S 8547.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.84981572,94.83543877,22.23507858
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7f851bf4-b472-4dc3-b7d5-23e877cf6547___Matt.S_CG 7802.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.94525233,94.50280809,9.650461726
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.77365236,98.14334303,9.412051571
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/382d37d7-8b5c-4e6b-9e6a-b346a0a228a3___Matt.S_CG 7859.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.16046616,81.0982593,8.491604246
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/6d01e191-a269-45c0-9212-53a678c037b3___Keller.St_CG 1932.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.36085581,89.59145982,4.143409188
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/740caf75-7903-44ec-ac47-c8a684736c8a___Keller.St_CG 2005.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,15.24149838,83.99407341,7.223431625
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.07565411,88.25103753,4.516584333
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/748290c1-48f9-46ab-bf30-70db00d1aa76___JR_Sept.L.S 2547.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.68917855,82.36714805,18.6249183
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/f52594e8-944c-4c02-8bd3-47f98a1cf375___Matt.S_CG 1607.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.05033509,80.50978268,10.96006114
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/cded6e08-aa66-43bc-a190-3d83a229b273___Matt.S_CG 1564.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.24497151,81.23537215,9.812036558
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/cbf33493-c9d7-486c-90c7-0e1117aec294___Matt.S_CG 7472.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.85778321,92.22754672,8.584611767
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/23572403-70ff-4ea4-8eb8-6bae4649af5f___Matt.S_CG 7422.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.88754564,94.46574728,16.00726686
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7d5b8ab6-0280-4b43-9748-21d803810857___JR_Sept.L.S 2560.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.4260376,85.97049557,19.56410444
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/b5d40a39-bc7a-4818-a06b-5e97e819a24f___Matt.S_CG 7701.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.82059294,92.08767822,7.873851916
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/38cd312a-88ac-490c-a95c-0bddee777154___JR_Sept.L.S 2469.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.94074657,93.43212361,15.73723844
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d9107a2d-f6be-441a-a0d1-3e6daf981704___Com.G_SpM_FL 9379.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.55871591,33.4440382,17.34097908
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/a528e3eb-903e-42d6-8bd8-75157b2da5d8___Com.G_SpM_FL 9011.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.79449982,35.8540544,23.62703547
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/a90a575f-937a-4975-a750-b83ea905900d___Com.G_SpM_FL 9337.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.18074919,44.99951018,7.320269224
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/7580fbd3-79a7-494b-8387-d2a11aa16ce7___Com.G_SpM_FL 1290.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.00283472,58.75297809,19.89286082
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/0f514b75-2c74-4075-b9c7-5d469ab292ba___Com.G_SpM_FL 1205.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.0027132,42.65767981,14.89435229
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/01963a97-0507-43a6-ae4a-1afd8e0c4f3e___Com.G_SpM_FL 1217.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.52721365,46.04909506,10.12234754
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/498314ae-6c7f-4c5a-998a-ad0dab8456f6___Com.G_SpM_FL 8923.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.42151872,43.14177539,23.44583504
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/89188288-ad6b-4327-b712-3c3dbe08e5eb___Com.G_SpM_FL 8495.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.42779648,39.85655632,22.30243751
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/7947ab60-0ec9-4e57-a8bd-32ba4ddaa8f7___Com.G_SpM_FL 1426.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.69640588,36.77924575,16.48742168
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/529646d8-5a02-4db8-b693-dd8232dd189f___Com.G_SpM_FL 8592.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.29946924,50.38992033,18.73831047
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/497e7ecf-8350-4490-9946-b6e55f90d382___Com.G_SpM_FL 1423.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.88737027,30.88491343,25.20935761
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d6016818-1e71-4bb2-a10b-35ef305b5dfb___Com.G_SpM_FL 1396.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.91128199,55.45218319,16.43538795
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/8152b65e-0416-418d-a0d0-8893accdff15___Com.G_SpM_FL 9420.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.72004105,30.66175555,18.23039012
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3049a6ad-905d-4a96-92b4-2ec045c397a1___Com.G_SpM_FL 8796.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.49176622,56.04519748,32.31420098
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/c04a2775-9b88-437c-9ae6-1bace29f4a44___Com.G_SpM_FL 8783.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.44269715,45.0763207,26.45813823
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/bf36d28e-7feb-460c-a26d-75619b819157___Com.G_SpM_FL 8604.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,26.89573967,50.26025054,18.60815562
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d05b2e21-1ba0-473a-889b-2a438dadac39___Com.G_SpM_FL 8750.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.95752606,50.33945938,5.265333734
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/e5cfe36c-5c1a-4803-9cde-2df158861c95___Com.G_SpM_FL 8555.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.36753832,33.61814269,27.80884187
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/f598ab69-e947-4664-9df0-0ba133e40b30___Com.G_SpM_FL 9504.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.91309969,41.93172129,12.42637064
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/e5465236-4d0d-44e8-b6fa-9d3c908306c2___Com.G_SpM_FL 1601.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.92152842,51.44100197,21.72960928
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/2885962a-dc26-4951-a934-34c726bc32a5___Com.G_SpM_FL 8657.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.19137636,42.04787423,28.14919439
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/bd02e7b2-383c-4d04-8361-084cec0dc177___Com.G_SpM_FL 8574.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.09203558,45.75370807,17.72827688
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/0ac9558f-1e02-4498-9584-887627587bc0___Com.G_SpM_FL 1148.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.51829018,57.32324818,14.36027648
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/5f5d8312-b182-42a6-bba5-391335641e02___Com.G_SpM_FL 1479.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.84879711,58.87356392,13.44481605
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d1701437-5060-44d3-9feb-1436cdb28200___Com.G_SpM_FL 1140.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.26763564,31.06374693,17.52497333
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3f364683-faa4-490f-b512-1f78010fcbe8___Com.G_SpM_FL 1164.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.70415632,43.02562464,15.14172619
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/9cd773ee-c072-4a61-bc6c-716826705904___Com.G_SpM_FL 1220.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.67690285,45.15931212,15.81110517
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3ecafd6d-017a-49aa-bb63-e4e8605df540___Com.G_SpM_FL 1349.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,32.34284635,30.75203282,20.06339569
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/05d67c02-8fb8-40dd-bbbe-efdc9837dced___Com.G_SpM_FL 1598.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.62922768,58.38068488,18.05491285
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/ab4386a4-d905-4a3a-aa19-8c3a76fabd75___Com.G_SpM_FL 8713.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.11743183,30.9616548,22.73187956
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/c8e52c3f-3045-4f12-b16c-4b56fb6de976___Com.G_SpM_FL 9369.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.72857406,31.8224494,15.93000095
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/e888eec7-f355-4611-a28f-137f034474e5___Com.G_SpM_FL 8847.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.18673113,34.22097644,23.64282637
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/4f355304-d619-4594-8370-a0863049bf4d___Com.G_SpM_FL 8981.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.85141481,49.30139534,37.57909442
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/61b545b4-309c-4eff-9fe7-e0979dbe3c40___Com.G_SpM_FL 1322.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,26.40431666,47.51127224,17.42979534
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/2fb77f60-ae5b-40c4-b6fb-3c90ac55ccd4___Com.G_SpM_FL 9367.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.55187546,44.45581408,13.85985866
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/905add43-a0f6-4dbb-a78b-d613c2e178e1___Com.G_SpM_FL 1584.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.77330181,59.96914497,11.62086129
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/72cf5a17-b827-4b73-aa6d-de3eae7584c3___Com.G_SpM_FL 8672.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,32.3665597,55.91302153,14.40124858
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/dbdc03e7-aed5-415b-9b93-2e47ef27f1c3___Com.G_SpM_FL 8498.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.74437578,34.99705702,22.31749377
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/54a61499-2018-48f7-a77f-90531d1483b9___Com.G_SpM_FL 8586.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,26.65777107,50.84902766,22.52715232
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d8897927-b800-4192-9669-be4b05195993___Com.G_SpM_FL 1464.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,31.20428508,32.45530447,15.82415714
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/9c82d063-388e-4747-bdd5-c369b1b80972___Com.G_SpM_FL 9648.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.75300898,33.52738369,8.113348905
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/55a69cc9-7404-469c-a367-bd54f182c2a5___Com.G_SpM_FL 9409.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.42543471,38.32601546,16.67188576
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/47022d1b-82ee-4a72-8fdb-c014ba2f0caa___Com.G_SpM_FL 1632.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.95152369,39.44006137,18.38257691
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/ef3f651f-80cf-4a1e-9c1d-543953ccf1ee___Com.G_SpM_FL 1286.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.32387989,33.09062675,14.24236082
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d697c77a-7cd1-4790-8ec4-437513fad107___Com.G_SpM_FL 1215.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.9751956,57.11763642,17.05984499
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/edd1f4cc-f94d-4e4a-af9d-56a93a6068c4___Com.G_SpM_FL 8507.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.87556562,54.0555917,32.39715903
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3d06d27e-cfea-40b4-ac55-9e0dc96f6b55___Com.G_SpM_FL 8596.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.92687925,51.93041913,11.93894171
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.24486206,38.10315858,7.908626806
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/2b47c565-c37a-4bdb-baa9-b3721dbf9bb6___Com.G_SpM_FL 9326.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,28.35747307,31.34178286,8.232497839
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/4c2524a6-1d2b-4a5a-b3f6-3e3b1dc587e9___Com.G_SpM_FL 8521.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.58170459,41.82699515,29.18038409
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/45d0aca4-ce49-43cb-af35-99ac8d283930___Com.G_SpM_FL 1459.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.8416674,46.10373462,19.44791548
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/9ebfbe4c-8615-4aa4-8288-3855e9555fb5___Com.G_SpM_FL 9588.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,26.23700468,42.39000569,8.183191283
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/6097d83a-d5e8-4588-af45-69acd79acd0d___Com.G_SpM_FL 8966.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.82217539,33.49955375,13.05245766
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/8638b153-2ee6-471d-9eb6-8900fb80bd38___Com.G_SpM_FL 8899.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.62141515,39.33329247,26.0612959
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/145e34a6-1cd6-4ac0-9091-9fa175effb81___Com.G_SpM_FL 1287.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.10633764,56.78987958,14.37854367
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/450cb7b3-5489-4fe1-8897-491d70e9d1a4___Com.G_SpM_FL 8415.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.64839297,41.22270808,18.53472277
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/c4888a9c-836d-4024-a44e-7e451470388d___Com.G_SpM_FL 9447.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.38100617,40.53820044,10.24635731
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/c71a53bd-045e-48a2-a7a3-2032688619af___Com.G_SpM_FL 1549.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,27.01627663,49.06270402,16.66230366
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/e1170356-0933-423b-a247-fa0da8b52cea___Com.G_SpM_FL 1239.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.20381652,39.20434206,13.11611929
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/daa3aaa8-41a1-4b46-9b3e-3363ac2fb737___Com.G_SpM_FL 1210.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.94083302,54.76292508,10.74130106
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/01720a27-7595-496b-bf53-dbe5c8c1e2c3___Com.G_SpM_FL 8476.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,33.66403027,52.22273423,17.24918048
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/b0b458de-2ce8-46a1-815f-db2e513130fc___Com.G_SpM_FL 1416.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,30.56566566,51.57284541,11.28245622
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/3bc0207a-406f-49e9-bf64-7082897ef2a4___Com.G_SpM_FL 1583.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,34.52882627,49.67750682,17.47984892
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/7b6ac571-2d37-4614-803c-d00221d10c16___Com.G_SpM_FL 1467.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.80864803,44.35572595,12.17297858
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/6bf31bc7-0d00-4303-a3d5-20733c36fa5d___Com.G_SpM_FL 1761.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,25.69188885,56.47214966,9.40097018
/kaggle/input/plantdisease/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/d58dce86-2332-4c60-92c7-d033ddb9d0ef___Com.G_SpM_FL 1709.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato,spider mites two spotted spider mite,29.08665215,49.53311555,11.28478497
